211,0.007374
281,0.011441
291,0.011882
261,0.010427
311,0.013681
301,0.043777
271,0.041403
221,0.007966
331,0.017443
321,0.023088
361,0.024430
391,0.049661
401,0.048445
411,0.036392
431,0.049288
341,0.037638
441,0.074552
451,0.063954
461,0.061942
471,0.084008
381,0.077323
511,0.096446
531,0.210198
481,0.142269
371,0.118957
551,0.212190
571,0.111709
351,0.042781
501,0.108761
601,0.218282
421,0.249936
491,0.256944
661,0.279187
521,0.204744
641,0.375807
611,0.585592
631,0.607098
671,0.402780
681,0.276655
701,0.315029
581,0.187215
651,0.319341
721,0.384960
741,0.417717
771,0.382447
711,0.311574
781,0.471939
541,0.607672
561,0.512676
621,0.672203
821,0.800946
751,0.779025
731,0.921768
811,0.922371
761,0.847002
841,0.843658
851,0.705020
861,0.552147
591,0.166037
801,0.426733
911,0.370675
951,1.296723
901,1.153077
921,1.763127
961,1.897018
971,1.937958
791,1.456791
881,2.036442
831,1.769058
871,1.438383
941,1.931198
981,2.220654
691,0.869978
931,2.056342
891,1.288274
991,1.136639
1,0.000010
11,0.000065
21,0.000230
31,0.000282
41,0.000751
51,0.000631
61,0.001035
71,0.000847
81,0.001024
91,0.001010
101,0.002645
111,0.003168
121,0.002557
131,0.003779
141,0.002327
151,0.003468
161,0.004129
171,0.003573
181,0.006825
191,0.004459
201,0.007596
211,0.006535
221,0.007560
231,0.006442
241,0.009288
251,0.009357
261,0.012316
271,0.014129
281,0.022236
291,0.014930
301,0.012175
321,0.014608
331,0.026083
311,0.018828
351,0.025534
341,0.043000
361,0.030105
381,0.027422
411,0.039663
401,0.056139
431,0.216246
421,0.218707
391,0.235502
441,0.224209
491,0.142955
461,0.131858
481,0.212443
451,0.055763
471,0.286858
371,0.030873
531,0.061141
521,0.095688
511,0.058746
541,0.114052
551,0.147846
581,0.276828
501,0.217332
561,0.291230
621,0.241670
611,0.350177
601,0.328278
631,0.232284
651,0.311831
571,0.318061
591,0.325801
701,0.270050
671,0.357109
661,0.305787
681,0.491141
731,0.465135
711,0.374996
691,0.325441
741,0.367070
641,0.424370
751,0.834903
771,0.703177
761,0.479595
781,1.005286
811,0.800717
721,0.761154
841,1.084748
801,1.079750
821,0.872060
851,0.983078
861,0.928005
831,1.655656
791,0.955522
921,0.817801
891,1.143401
871,1.158341
931,1.174452
961,0.976209
951,1.121747
981,0.797369
971,1.478041
911,1.077732
901,0.934492
941,1.056219
991,0.762922
881,0.789130
1,0.000017
11,0.000045
21,0.000219
31,0.000413
41,0.000568
51,0.000802
71,0.001392
61,0.001205
91,0.001439
101,0.001376
111,0.003037
121,0.003758
81,0.002113
141,0.002452
131,0.002706
151,0.003974
161,0.004226
201,0.008511
171,0.005489
181,0.009268
231,0.006922
241,0.009976
261,0.014618
271,0.019870
221,0.012353
291,0.024093
301,0.037260
311,0.048414
191,0.013812
321,0.044039
251,0.018821
211,0.017495
361,0.024366
371,0.023805
351,0.029251
331,0.029841
341,0.029444
411,0.072429
431,0.042631
451,0.039881
461,0.082866
471,0.118640
421,0.123996
481,0.103279
391,0.097088
491,0.146661
501,0.125304
511,0.092163
531,0.120367
551,0.164459
561,0.150090
581,0.223345
571,0.286770
521,0.159131
611,0.129458
281,0.021814
381,0.077881
441,0.107395
651,0.193139
641,0.374140
601,0.384511
661,0.393890
621,0.297247
671,0.356218
681,0.411313
691,0.286109
701,0.294683
401,0.118704
721,0.309022
631,0.425074
591,0.380250
541,0.344184
741,0.443324
761,0.521607
711,0.566137
801,0.549334
821,0.443525
731,0.538264
781,0.356779
791,0.407011
861,0.859114
871,0.825578
771,1.012516
841,1.313155
831,1.552760
891,1.187143
851,1.783098
911,1.528801
931,1.315258
751,1.176546
881,1.720710
961,1.164225
901,0.782103
991,1.487958
811,1.386196
971,1.613243
941,1.838931
921,0.868394
981,0.908494
951,0.664521
1,0.000009
11,0.000056
21,0.000383
31,0.000488
41,0.000631
51,0.000937
61,0.001609
81,0.002013
71,0.000625
91,0.001273
111,0.002566
101,0.004129
131,0.004736
141,0.003324
151,0.004238
171,0.007133
121,0.003352
191,0.007051
181,0.007993
161,0.004358
221,0.007174
231,0.009139
211,0.005900
241,0.010341
251,0.008665
261,0.015117
201,0.007402
281,0.011744
301,0.015808
311,0.015031
331,0.054151
361,0.036606
271,0.057658
291,0.079595
341,0.122879
371,0.024944
351,0.030053
401,0.059364
321,0.027111
381,0.028213
391,0.023907
421,0.043403
441,0.061297
431,0.044332
481,0.054547
491,0.083874
461,0.156713
411,0.087632
501,0.163534
531,0.108072
471,0.102896
511,0.103768
551,0.095291
571,0.177234
541,0.120795
561,0.057909
591,0.156849
521,0.167368
451,0.156548
611,0.290900
621,0.247120
601,0.291878
581,0.369656
631,0.468404
641,0.453200
691,0.474973
681,0.579358
661,0.365617
651,0.431573
711,0.619935
671,0.431107
701,0.601695
751,0.493477
761,0.332250
731,0.372783
741,0.393852
801,0.522064
821,0.684801
781,0.685842
791,0.889308
871,0.681542
851,0.800158
831,0.962854
891,0.427789
811,0.676098
721,0.229558
881,0.331224
841,0.728851
921,1.041781
941,1.188284
861,1.012582
901,1.458456
961,1.481847
931,1.695938
991,1.502153
951,1.141082
981,1.588306
771,1.241970
911,1.603859
971,1.063523
1,0.000010
11,0.000121
21,0.000318
31,0.000362
51,0.000681
41,0.000662
71,0.001421
61,0.000668
81,0.001427
101,0.002994
111,0.002657
121,0.002442
131,0.003727
141,0.004536
91,0.002355
171,0.003803
181,0.007354
161,0.006242
201,0.009215
191,0.006805
211,0.009255
231,0.010360
151,0.004239
221,0.011343
251,0.008626
261,0.019676
271,0.018530
241,0.010171
281,0.013830
301,0.016853
291,0.031010
321,0.027270
331,0.060165
341,0.050230
351,0.044308
311,0.053329
361,0.043039
371,0.053731
381,0.055908
411,0.070105
401,0.069109
391,0.099274
431,0.040414
451,0.059245
441,0.127216
421,0.095495
471,0.146137
481,0.128283
461,0.204433
501,0.126477
491,0.296090
511,0.181085
521,0.184775
541,0.092584
531,0.159270
561,0.208082
581,0.202689
551,0.316560
591,0.152442
571,0.267492
601,0.125225
611,0.135267
621,0.131814
631,0.295532
641,0.324006
651,0.532705
681,0.401695
691,0.373139
671,0.503903
661,0.582207
701,0.333269
711,0.463446
721,0.447061
731,0.305246
741,0.534327
751,0.516261
781,0.444462
761,0.582861
771,0.705969
801,0.514172
831,0.649073
791,1.197559
811,0.975607
841,0.800491
821,0.942608
861,0.657760
851,0.975271
881,0.590517
871,0.949917
891,0.777793
921,0.842195
911,1.332905
901,1.417621
931,1.438286
941,1.555108
951,1.758266
991,1.853543
961,2.093558
971,1.746073
1001,1.956121
981,2.161435
1011,1.605596
1031,1.408246
1071,1.846170
1061,2.493066
1091,2.393685
1021,2.461948
1051,2.790913
1041,2.285525
1131,3.028806
1081,2.899849
1111,3.263034
1101,3.479644
1121,3.726136
1161,3.498560
1201,3.248685
1151,3.076757
1191,2.682294
1141,3.563828
1181,3.874859
1231,3.218186
1261,3.479300
1211,4.461153
1291,2.684947
1271,3.296612
1251,2.232992
1171,3.675933
1301,3.554928
1371,3.503173
1331,4.392753
1311,3.807745
1351,5.736963
1281,3.798267
1411,5.636853
1431,5.628997
1421,6.278854
1391,6.021560
1471,7.890484
1511,7.374874
1461,9.632738
1481,10.135455
1531,10.055613
1501,10.770162
1561,10.682934
1321,10.897536
1241,7.912519
1541,13.278348
1491,10.917972
1221,10.862716
1581,14.060683
1611,14.147691
1451,10.650755
1601,15.680211
1591,16.675783
1651,15.810151
1631,16.417480
1361,12.853485
1401,13.085126
1731,15.776067
1551,16.261032
1341,14.449105
1681,17.408178
1571,15.095188
1621,19.027607
1641,19.671610
1521,14.683533
1661,15.845711
1441,16.020269
1741,21.294147
1771,20.559437
1851,20.620037
1381,11.325007
1711,19.916218
1751,17.530613
1761,26.012228
1811,25.712114
1861,27.118149
1881,27.129418
1991,21.646152
1921,27.850150
1821,30.045386
1781,19.843672
1971,24.639019
1691,17.451737
1961,28.250797
1901,32.654800
